1726496286.684034,0.01433420181274414,False
1726496286.6851468,-0.010229065082967281,False
1726496286.686135,-0.013615494593977928,False
1726496286.787961,-0.005514529068022966,False
1726496286.788575,-0.020956845954060555,False
1726496286.8637729,0.06704594194889069,False
1726496286.86434,0.03444939851760864,False
1726496286.971871,-0.004653856623917818,False
1726496286.972446,-0.004991622641682625,False
1726496286.9728189,0.005459247622638941,False
1726496287.077246,-0.015657389536499977,False
1726496287.077771,0.017837177962064743,False
1726496287.2026381,-0.01628901995718479,False
1726496287.203156,-0.008744054473936558,False
1726496287.203498,-0.05073138698935509,False
1726496287.299339,-0.003512428142130375,False
1726496287.300095,0,False
1726496287.4029288,0,False
1726496287.403361,-0.024916917085647583,False
1726496287.404211,0.007033041212707758,False
1726496287.50119,-0.024960249662399292,False
1726496287.50162,0.010794011875987053,False
1726496287.604156,-0.00875492300838232,False
1726496287.605118,0.00633638072758913,False
1726496287.704316,0,False
1726496287.704863,0,False
1726496287.705268,-0.011493902653455734,False
1726496287.8152802,0.03293422982096672,False
1726496287.816612,-0.039317596703767776,False
1726496287.914881,-0.029466331005096436,False
1726496287.915348,-0.01077184733003378,False
1726496287.915908,0,False
1726496288.002402,0,False
1726496288.003289,0.010891650803387165,False
1726496288.0654578,-0.028126312419772148,False
1726496288.170335,0.0379091277718544,False
1726496288.174492,-0.05804206803441048,False
1726496288.175263,-0.027892375364899635,False
1726496288.2800581,-0.008752482011914253,False
1726496288.280763,0,False
1726496288.396232,0,False
1726496288.3970351,-0.024859463796019554,False
1726496288.397546,0.0009540795581415296,False
1726496288.483999,-0.022381730377674103,False
1726496288.4849222,0.04326784610748291,False
1726496288.5863948,-0.022004326805472374,False
1726496288.586816,0.006090308073908091,False
1726496288.687198,-0.024576546624302864,False
1726496288.688295,-0.00585949094966054,False
1726496288.68878,-0.0065175131894648075,False
1726496288.791403,-0.006336220074445009,False
1726496288.792417,0.0467725433409214,False
1726496288.922678,-0.013352678157389164,False
1726496288.923123,-0.022254232317209244,False
